input1,input2,y_true_1,y_true_2,model1_out1,model1_out2,model2_out1,model2_out2
18.0,0.6000000000000001,-0.7874146027497652,-3.225213218508227,-0.9713513085328778,-2.5448514503694275,-3.965857616264244,-0.5637798912532008
18.0,0.7000000000000001,-0.6913474615569098,-3.5982339551032547,-1.0216286407375899,-2.540242018625884,-4.002368470768495,-0.561793889337066
18.0,0.8,-0.6005857326714308,-3.8953247840876637,-1.0957726450774157,-2.532498598179724,-4.044387627786857,-0.559463644792884
18.0,0.9,-0.5142111716555126,-4.105638575802793,-1.1921998668343976,-2.5216602265436547,-4.091317652509617,-0.5568054709231267
18.0,1.0,-0.43150587831231824,-4.218328200589982,-1.3088866358110858,-2.5077813171324417,-4.142508024663842,-0.5538377676895957
19.0,0.0,-1.679392617360869,-0.0,-2.244035897759831,-2.302076832060946,-4.90529089483991,-0.45046995519257493
19.0,0.1,-1.4934598632959157,-0.5949116117307139,-2.1784990055028737,-2.3135981226906854,-4.904080448085376,-0.45067894373612494
19.0,0.2,-1.3326793028089479,-1.179082592557563,-2.1280421363440203,-2.32240132502218,-4.904959439657155,-0.4507813173098255
19.0,0.30000000000000004,-1.1903930023057925,-1.7417723115766839,-2.0937426398107153,-2.3284421977081715,-4.907914454637929,-0.4507763389453295
19.0,0.4,-1.0621023580066038,-2.2722401378842108,-2.076341982778469,-2.331690304080128,-4.912900529195989,-0.45066405272986226
19.0,0.5,-0.9446583472654889,-2.7597454405762805,-2.076219100169757,-2.3321292673969465,-4.919842288981463,-0.4504452831877477
19.0,0.6000000000000001,-0.8357907444540138,-3.1935475887490283,-2.09337667466058,-2.329756908393129,-4.928635844899383,-0.45012162519382476
19.0,0.7000000000000001,-0.7338215567163797,-3.562905951498588,-2.1274410392030076,-2.324585263502392,-4.939151379752109,-0.44969542461890794
19.0,0.8,-0.6374837282226973,-3.857079897921097,-2.177675707517482,-2.316640482896359,-4.951236335619882,-0.44916975003094395
19.0,0.9,-0.5458026006422824,-4.0653287971126915,-2.243007848286755,-2.3059626103970245,-4.964719092732281,-0.44854835589689873
19.0,1.0,-0.4580161683711461,-4.176912018169505,-2.322066373759943,-2.2926052471480176,-4.979413015975475,-0.4478356379695096
20.0,0.0,-1.780605819148242,-0.0,-3.7297256895370436,-2.032403588407855,-5.124807637775585,-0.3086603707011841
20.0,0.1,-1.5834673177425436,-0.5887565925456166,-3.708315990829825,-2.041560924080297,-5.124913844102827,-0.30890321787463165
20.0,0.2,-1.4129968758402178,-1.1668836779038496,-3.6918339945084657,-2.0484408296259025,-5.125981154898809,-0.3093808866371814
20.0,0.30000000000000004,-1.2621353012197831,-1.7237517488873169,-3.680631621492826,-2.0530086511484473,-5.127993324446884,-0.31008993552807024
20.0,0.4,-1.1261128694072664,-2.2487312983086336,-3.6749510365979887,-2.055241320840345,-5.130919894919878,-0.3110252718015912
20.0,0.5,-1.001590773270886,-2.7311928189804178,-3.6749159448694155,-2.055127551127222,-5.134716963469934,-0.31218021234539683
20.0,0.6000000000000001,-0.8861619658086597,-3.160506803715286,-3.6805271125779604,-2.052667929699517,-5.13932827796363,-0.3135465632088893
20.0,0.7000000000000001,-0.7780473253234709,-3.526043745325854,-3.6916623393659345,-2.0478749144741615,-5.1446866231427375,-0.3151147163910759
20.0,0.8,-0.6759034333909653,-3.8171741366247396,-3.7080808830267458,-2.040772728420382,-5.150715449479234,-0.3168737623149372
20.0,0.9,-0.5786968912231785,-4.02326847042456,-3.7294321131508967,-2.031397155748108,-5.157330689642741,-0.3188116161678226
20.0,1.0,-0.4856197688586114,-4.133697239537929,-3.755267959143654,-2.019795241462595,-5.164442702372461,-0.320915156003479
21.0,0.0,-1.8858396464709684,-0.0,-4.319792434836301,-1.8165405499333127,-4.71614761288612,-0.13316024443762708
21.0,0.1,-1.677050257040254,-0.5823545818987044,-4.316010462652632,-1.8238505808966479,-4.717616496940393,-0.13363111259406707
21.0,0.2,-1.496505009780188,-1.154195239550491,-4.313127984497505,-1.82923834266856,-4.722110719016707,-0.13475991916162522
21.0,0.30000000000000004,-1.3367275141161863,-1.7050080487084434,-4.31120661081254,-1.8326766659436915,-4.729561898582869,-0.13653854793746106
21.0,0.4,-1.1926661547951527,-2.224279085125643,-4.310287897793505,-1.8341481689536638,-4.739857430731113,-0.13895422604343122
21.0,0.5,-1.0607848011399197,-2.701494424555173,-4.310391853026502,-1.8336454039229384,-4.752843317538074,-0.14198967663768647
21.0,0.6000000000000001,-0.9385341496390399,-3.126140142750117,-4.311516211041067,-1.831170919800128,-4.768328000072389,-0.14562332470903405
21.0,0.7000000000000001,-0.8240299324797057,-3.4877023154635545,-4.313636515396797,-1.8267372408100226,-4.786087058033521,-0.14982955242237117
21.0,0.8,-0.7158493351910206,-3.77566701844857,-4.3167070031581,-1.8203667607767378,-4.805868615722432,-0.15457899982904932
21.0,0.9,-0.6128978851030646,-3.979520327458247,-4.320662247061289,-1.8120915546992717,-4.827399272549771,-0.15983890599241857
21.0,1.0,-0.5143199035829913,-4.088748318245667,-4.325419473119172,-1.8019531098958643,-4.850390363671328,-0.16557348500292626
22.0,0.0,-1.9950929192164484,-0.0,-4.25544831615783,-1.7566536753198017,-3.623671436732762,0.04210774148179952
22.0,0.1,-1.77420763173177,-0.5757150553942698,-4.250792789366806,-1.7631391820008766,-3.6279236614829338,0.040964385896236744
22.0,0.2,-1.5832027681524075,-1.1410360576319727,-4.247516195525076,-1.7677982527394458,-3.6407277152371877,0.03873518626918937
22.0,0.30000000000000004,-1.4141688045034237,-1.685568953556543,-4.245689188137265,-1.770607372238282,-3.661888778975275,0.0354360770693708
22.0,0.4,-1.261761467828781,-2.198919690011413,-4.245351496000036,-1.771552330445245,-3.691087068406608,0.031090696887272617
22.0,0.5,-1.1222397670592523,-2.6706942138400174,-4.2465104868331025,-1.7706283423788494,-3.7278858742331566,0.025730106435049693
22.0,0.6000000000000001,-0.9929067086333021,-3.0904984718857897,-4.24914089999578,-1.7678400884042051,-3.771742428563582,0.01939241877417064
22.0,0.7000000000000001,-0.8717688625271871,-3.4479384109921614,-4.253185761898878,-1.7632016748565205,-3.822021219061567,0.012122348096276658
22.0,0.8,-0.757320985661754,-3.732619978002567,-4.258558437713025,-1.7567365150437784,-3.8780092949347433,0.0039706844633296545
22.0,0.9,-0.6484051987453456,-3.9341491197604403,-4.265145716250952,-1.7484771324221549,-3.9389330501128965,-0.005006296853661774
22.0,1.0,-0.5441162506953949,-4.042131783109215,-4.272811774560787,-1.7384648881167406,-4.00397593247602,-0.014747481789135597
23.0,0.0,-2.1083506902417373,-0.0,-3.5042921318025106,-1.8403183081862535,-2.4144925602586476,0.09334331248312383
23.0,0.1,-1.874926149536402,-0.5688477609038174,-3.481989592482037,-1.8469405787764555,-2.4217406290243786,0.09013441803283068
23.0,0.2,-1.6730782896757013,-1.1274254519016478,-3.4663775909345502,-1.8515931903061849,-2.4436563127055946,0.08568855083305132
23.0,0.30000000000000004,-1.4944485774948784,-1.6654630030875053,-3.4577929851204803,-1.8542526447995016,-2.4799060984488612,0.08003714545659157
23.0,0.4,-1.33338935545018,-2.172690344555402,-3.4564225392863936,-1.8549054831915852,-2.52994214804793,0.0732204760045414
23.0,0.5,-1.1859472632609773,-2.638837406399353,-3.462296168403113,-1.8535483988512464,-2.5930160732738443,0.06528717821754398
23.0,0.6000000000000001,-1.0492722039807714,-3.053634118713371,-3.475285852369714,-1.850188265369281,-2.6681975579535235,0.05629367155712994
23.0,0.7000000000000001,-0.9212575842143244,-3.4068104115914677,-3.4951102753666152,-1.8448420787458095,-2.754397178725657,0.046303491080953496
23.0,0.8,-0.8003127109897207,-3.688096215127658,-3.5213449552061924,-1.837536814027504,-2.850392642998191,0.03538654007766867
23.0,0.9,-0.6852139743285646,-3.887221459415955,-3.553437353635067,-1.828309198611885,-2.9548575618863193,0.02361827580849324
23.0,1.0,-0.5750047337022919,-3.9939160745503717,-3.5907262161187714,-1.8172054047890263,-3.0663918132763937,0.011078841616908974
24.0,0.0,-2.2255835120734266,-0.0,-2.1416514716335766,-1.9473633097367675,-2.3142698701592046,-0.17435619203602729
24.0,0.1,-1.9791796232367256,-0.5617626947940076,-2.0872457441312644,-1.9544009312022403,-2.321099066385148,-0.18358000936589042
24.0,0.2,-1.7661082063550417,-1.113383234616809,-2.0491627564558033,-1.9592878101234537,-2.3430828676789837,-0.1934861815006204
24.0,0.30000000000000004,-1.5775459600285169,-1.6447194644971999,-2.0282242310261567,-1.9619992571174307,-2.3798859789854245,-0.204005428786404
24.0,0.4,-1.4075311941221131,-2.1456292294639727,-2.024885706144632,-1.962521546649358,-2.4309517682919872,-0.21506335316484068
24.0,0.5,-1.2518907255413025,-2.605970374545923,-2.0392200582418862,-1.9608520328806573,-2.495516273641932,-0.22658131430109374
24.0,0.6000000000000001,-1.10761598042724,-3.0156007447718447,-2.070914856713183,-1.956999171860928,-2.5726272170114366,-0.23847736094012684
24.0,0.7000000000000001,-0.9724832302755624,-3.3643781851705308,-2.1192836862710975,-1.9509824503679394,-2.661167363193777,-0.2506672018501094
24.0,0.8,-0.8448133331544028,-3.642160540770777,-2.183290862921533,-1.9428322215500897,-2.759881423809,-0.26306520039066605
24.0,0.9,-0.7233146414238635,-3.8388056566013775,-2.2615883014636307,-1.9325894499938865,-2.8674056019607397,-0.27558537614610545
24.0,1.0,-0.6069773214745708,-3.944171377691126,-2.3525627009983476,-1.9203053686482678,-2.9822988075227297,-0.28814239739864067
25.0,0.0,-2.3467467435025116,-0.0,-1.7360245619308325,-1.9412943717085809,-3.3403421147485863,-0.9227519304053031
25.0,0.1,-2.0869283540433043,-0.5544700777733742,-1.6720618775548242,-1.9482343047132955,-3.3394291542360035,-0.9462561795817008
25.0,0.2,-1.8622570932310254,-1.0989296626681917,-1.6272892114446393,-1.9530330678236012,-3.348325799996304,-0.9688570177025098
25.0,0.30000000000000004,-1.6634293093650152,-1.623368261805897,-1.6026726318014752,-1.9556664136725261,-3.3668901543742527,-0.9903972918651431
25.0,0.4,-1.4841587512961827,-2.1177753823079324,-1.5987476975046646,-1.9561210107949465,-3.394837892632716,-1.0107254643807853
25.0,0.5,-1.3200450432201625,-2.5721405312957426,-1.6156000858166784,-1.9543945561363005,-3.4317495042604094,-1.0296973877354971
25.0,0.6000000000000001,-1.1679158211849707,-2.9764532158907713,-1.652862482588112,-1.9504957944880077,-3.4770807689248953,-1.0471780066816212
25.0,0.7000000000000001,-1.0254262944434884,-3.32070294321446,-1.709727893588172,-1.9444444446194928,-3.5301761008823282,-1.06304295915159
25.0,0.8,-0.8908059067172798,-3.594879220388255,-1.7849787022516281,-1.9362710332366346,-3.5902843051852185,-1.0771800497240132
25.0,0.9,-0.7626926916383161,-3.7889715545335982,-1.8770300135451667,-1.9260166384647255,-3.656576217040559,-1.0894905707172977
25.0,1.0,-0.6400218391370485,-3.8929694527719345,-1.9839851283482512,-1.9137325458790937,-3.728163646691095,-1.0998904498373965
26.0,0.0,-2.4717799030649212,-0.0,-2.9132487948692396,-1.7643596945355924,-3.9974541803972645,-2.076881758849772
26.0,0.1,-2.198118556654162,-0.5469803304391454,-2.8770226839192894,-1.770338369660416,-3.9721085487068617,-2.126186565616972
26.0,0.2,-1.9614769553353892,-1.0840853891150966,-2.851665096213676,-1.774472611160752,-3.952568113533065,-2.1721961681235826
26.0,0.30000000000000004,-1.7520557548195468,-1.6014399042646597,-2.8377231741083246,-1.776741528396566,-3.9390983640234776,-2.21459121139577
26.0,0.4,-1.5632337765329503,-2.089168604124639,-2.8355002366727184,-1.7771336345408169,-3.9318844283854544,-2.2530739993962925
26.0,0.5,-1.3903761954740181,-2.5373962169318434,-2.8450448080607575,-1.7756469434249689,-3.9310268703035005,-2.287371975319462
26.0,0.6000000000000001,-1.2301416261764955,-2.9362474709230755,-2.8661488562579445,-1.7722889863212077,-3.936539369142282,-2.3172409359776074
26.0,0.7000000000000001,-1.0800603489479328,-3.2758470943351425,-2.8983553320429984,-1.7670767483194318,-3.948348358359147,-2.3424679270738844
26.0,0.8,-0.938267473408317,-3.5463198154048503,-2.9409746260400245,-1.7600365252901815,-3.966294635433366,-2.3628737718873136
26.0,0.9,-0.8033284684960994,-3.737790362369004,-2.99310911681674,-1.7512037029021879,-3.9901368946342677,-2.3783151902190722
26.0,1.0,-0.6741217917449784,-3.84038346346441,-3.053684589193746,-1.7406224602705487,-4.019557075363778,-2.3886864741692393
27.0,0.0,-2.6006060764228067,-0.0,-4.031294083282095,-1.4616164331475208,-3.3129234764935527,-3.1089086600997216
27.0,0.1,-2.3126818322474243,-0.5393040486056224,-4.021410051405172,-1.466008660151051,-3.234120111665205,-3.1923449045527468
27.0,0.2,-2.063706757419389,-1.0688714142875724,-4.014491431846942,-1.4690645648131442,-3.162937418560505,-3.270506060798035
27.0,0.30000000000000004,-1.8433707776996953,-1.5789654141221785,-4.010687506182155,-1.4707687051982608,-3.1003653578556754,-3.3428496462677955
27.0,0.4,-1.64470762671064,-2.0598493651857672,-4.010081031182403,-1.4711124538523912,-3.04729560461043,-3.408867669321727
27.0,0.5,-1.4628409179878288,-2.501786584554668,-4.012685245337022,-1.4700940706333245,-3.0045004485475064,-3.4680925681644954
27.0,0.6000000000000001,-1.294255117103443,-2.8950403893052075,-4.018443388358677,-1.4677187172922328,-2.9726141117200147,-3.52010272469101
27.0,0.7000000000000001,-1.1363517855673566,-3.2298740965137123,-4.027230758116174,-1.4639984140206979,-2.952117114805965,-3.5645274626589116
27.0,0.8,-0.9871688371727388,-3.4965510232565125,-4.038859200746638,-1.458951938020161,-2.943324230264599,-3.6010514472456165
27.0,0.9,-0.8451969748374121,-3.6853344866099347,-4.053083808291885,-1.452604665637714,-2.946376444643245,-3.629418412205663
27.0,1.0,-0.7092562026607654,-3.786487803650307,-4.069611490835416,-1.4449883599192912,-2.96123721649521,-3.6494341545792484
28.0,0.0,-2.7331313846242007,-0.0,-4.39555357201175,-1.127234760169649,-2.0492681268857535,-3.196029047258042
28.0,0.1,-2.430534695612235,-0.531451978495338,-4.394253988343381,-1.1299524513400656,-1.9098474807774095,-3.311071360378626
28.0,0.2,-2.1688720019921077,-1.0533090366166373,-4.3933450458645495,-1.1318953108016003,-1.7825324648393064,-3.421090518621047
28.0,0.30000000000000004,-1.937307834395389,-1.5559762539898612,-4.392846356133544,-1.1330535211381436,-1.6690960420715606,-3.52532258402497
28.0,0.4,-1.7285209297353052,-2.029858710240969,-4.392768768306574,-1.1334212194368192,-1.5711573433636699,-3.6230351688385065
28.0,0.5,-1.5373864038511127,-2.4653614849959253,-4.393113976713511,-1.13299654671744,-1.4901432857625414,-3.7135360037212304
28.0,0.6000000000000001,-1.360209572812974,-2.852889657880691,-4.393874459335371,-1.1317816635963278,-1.4272540111227419,-3.7961811043203966
28.0,0.7000000000000001,-1.194259583281444,-3.1828483085212262,-4.3950337503234715,-1.1297827319431475,-1.3834333144903557,-3.8703824022657436
28.0,0.8,-1.0374743623267373,-3.4456425165434945,-4.3965670327510304,-1.1270098628557883,-1.3593450798461344,-3.935614713437302
28.0,0.9,-0.8882677000028651,-3.631677361573457,-4.398442021815354,-1.1234770314717053,-1.3553565458353414,-3.9914219277358116
28.0,1.0,-0.7453994685338727,-3.7313579232370757,-4.400620094577114,-1.119201959611047,-1.3715289906932129,-4.037422319683269
29.0,0.0,-2.8692445201158967,-0.0,-4.444046418683805,-0.8336345417498021,-1.8450678182613474,-2.026948700166794
29.0,0.1,-2.5515781625316363,-0.5234349918736549,-4.443953359703544,-0.8350283136808496,-1.694058184679803,-2.161245905157511
29.0,0.2,-2.2768843611242278,-1.0374198033523991,-4.443908947745157,-0.8361408139083998,-1.555798395601553,-2.2936238165547915
29.0,0.30000000000000004,-2.033788027493915,-1.5325042540413227,-4.443914137897698,-0.8369664231310717,-1.4322124919852541,-2.4231631405738594
29.0,0.4,-1.8146032911003238,-1.999238163545514,-4.443968819178314,-0.837500964768941,-1.3250635434475266,-2.5489532583324137
29.0,0.5,-1.613950042565192,-2.4281713514700645,-4.444071818476252,-0.8377417401852527,-1.2359118766557717,-2.670102883841667
29.0,0.6000000000000001,-1.42794959838326,-2.8098536374200616,-4.444220942393818,-0.8376875513741742,-1.1660773021543855,-2.785750580319603
29.0,0.7000000000000001,-1.2537351055289025,-3.1348348410005955,-4.444413054898269,-0.8373387108719198,-1.116606615675547,-2.8950749598162964
29.0,0.8,-1.0891417974317488,-3.3936647818167556,-4.444644186946905,-0.8366970388170003,-1.0882474933233697,-2.9973043975539144
29.0,0.9,-0.9325044690376663,-3.5768932794736314,-4.444909672733599,-0.8357658471572031,-1.0814296885265327,-3.091726101567975
29.0,1.0,-0.7825212327588809,-3.6750701535763124,-4.445204306031091,-0.8345499111735303,-1.0962541944847173,-3.177694386918622
30.0,0.0,-3.008816357214161,-0.0,-4.406536833321719,-0.6056600710896275,-2.755315450540599,-0.4971345389201709
30.0,0.1,-2.6756974033797354,-0.5152640612065635,-4.406388931059746,-0.6062564580411066,-2.638622323870162,-0.6395074011472763
30.0,0.2,-2.3876413673376886,-1.0212254613281537,-4.406564844326419,-0.606956045785957,-2.531034578775706,-0.783808542439187
30.0,0.30000000000000004,-2.13271982967239,-1.5085815392797983,-4.4070607353165,-0.6077553128033887,-2.4340405070516846,-0.9290371138863619
30.0,0.4,-1.9028730475354423,-1.9680296339765229,-4.407865841820252,-0.6086502254315297,-2.349016844969019,-1.074172903132327
30.0,0.5,-1.6924592009329653,-2.390267084333356,-4.408962865568096,-0.6096362717818825,-2.2771963262232187,-1.2181882674644742
30.0,0.6000000000000001,-1.4974109312647217,-2.7659912292653246,-4.410328590136527,-0.6107084996034395,-2.219637972943943,-1.3600602504183819
30.0,0.7000000000000001,-1.3147219300001003,-3.085899407687453,-4.4119346975913185,-0.611861557751989,-2.1772011238533064,-1.4987826816002818
30.0,0.8,-1.1421221274323141,-3.3406889585147703,-4.41374874376617,-0.613089740653495,-2.1505240901921114,-1.633378057981301
30.0,0.9,-0.9778653160946021,-3.521057220662303,-4.4157352453147345,-0.6143870352952742,-2.140008179347092,-1.7629090142770942
30.0,1.0,-0.8205862792402254,-3.6177015330450786,-4.4178568277995,-0.615747170272625,-2.1458076459287674,-1.886489190224479
31.0,0.0,-3.1516996434980884,-0.0,-4.163916793951312,-0.44678121359368206,-3.0610040834296006,-0.05056132243555794
31.0,0.1,-2.8027614686822275,-0.5069502349202062,-4.162972414920594,-0.4471544342951814,-2.9499062464989083,-0.1977168087848798
31.0,0.2,-2.501026168711386,-1.0047479079261055,-4.164126384464347,-0.4479018505862206,-2.8462038832139713,-0.34804554933109566
31.0,0.30000000000000004,-2.2339988649501152,-1.484240457103392,-4.167353529334773,-0.4490197428546206,-2.7513073071984744,-0.5005081319541769
31.0,0.4,-1.993237071833926,-1.936275320537758,-4.1725838099200585,-0.45050249760103045,-2.6665442541834468,-0.6540360416004619
31.0,0.5,-1.7728310494676744,-2.351699936314898,-4.1797048476253735,-0.45234265438745447,-2.5931290663457123,-0.8075441292596465
31.0,0.6000000000000001,-1.568520287694397,-2.7213617425205054,-4.188565939198407,-0.4545309683947576,-2.5321337905712373,-0.9599433836578326
